"","OBJECTID_12","Join_Count","TARGET_FID","Join_Count_1","TARGET_FID_1","Survey","Age","Age_Bin","Gender","Education","Income","Race","RaisedCity","RaisedStat","Latitude","Longitude","RaisedYear","F1002","F1007","F1009","F1014_1","F1016_1","F1017","F1018","F1018_1","F1019","F1019_1","F1020","F1020_1","F1021","F1021_1","F1022","F1023","F1024","F1024_1","F1025","F1025_1","F1026","F1026_1","F1027","F1027_1","F1029","F1030","F1032","F1033","F1034","F1035","F1038","F1039","F1039_1","F1040","F1041","F1042","F1043","F1045","F1047","F1048","F1049","F1054","F1060","F1060_1","F1061","F1062","F1063","F1064","F1065","F1066","F1067","F1068","F1068_1","F1069","F1070","F1070_1","F1071","F1072","F1072_1","F1073","F1073_1","F1074","F1075","F1076","F1077","F1078","F1079","F1079_1","F1080","F1081","F1082","F1083","F1084","F1085","F1086","F1087","F1088","F1089","F1090","F1091","F1092","F1093","F1094","F1095","F1096","F1097","F1098","F1099","F1100","F1101","F1102","F1103","F1113","F1114","F1115","F1116","F1117","F1118","F1118_1","F1119","F1120","F1121","F1122","F1123","F1124","F1125","F1126","F1127","F1128","F1129","F1130","F1134","F1135","F1136","F1138","F1140","F1141","F1142","F1143","F1144","F1145","F1146","F1147","F1148","F1149","F1150","F1151","F1152","F1153","F1154","F1155","F1156","F1157","F1158","F1159","F1160","F1161","F1162","F1163","F1164","F1165","F1167","F1169","F1170","F1171","F1172","F1173","F1174","F1175","F1176","F1177","F1178","F1179","F1180","F1181","F1182","F1183","F1201","F1202","F1203","F1204","F1205","F1206","F1207","F1208","F1209","F1210","F1211","F1212","F1213","F1214","F1215","F1216","F1217","F1218","F1219","F1220","F1221","F1222","F1223","F1224","F1225","F1226","F1227","F1228","F1229","F1230","F1231","F1232","F1233","F1240","F1241","F1242","F1249","F1250","F1251","F1258","F1259","F1260","F1267","F1268","F1269","F1276","F1277","F1278","F1285","F1286","F1287","F1294","F1295","F1296","F1302","F1303","F1304","F1305","F1306","F1307","F1308","F1309","F1310","F1311","F1312","F1313","1314","1324","1334","1318","1325","1335","1333","1317","1326","1336","1315","1327","1337","1343","1316","1328","1338","1319","1329","1339","1320","1330","1340","1323","1321","1331","1341","1322","1332","1342","1019.1","1079.1","1020.1","1027.1","1060.1","1018.1","1021.1","1025.1","1026.1","1024.1","personid","responseID","NumberJudg","CG_Min","CU_Max","Min_Max_Di","CG_Score","CU_Score","C_Sum_Disc","Controls_D","Completion","Geography_","Discard_","StartDate","EndDate","StatusResp","IPaddress","DurationSe","Finished","RecordedDa","UserLang","Consent","GenderOthe","RaceOther","nLangs","Langs","MoCity","MoState","MoCountry","FaCity","FaState","FaCountry","CuCity","CuState","TimeCu","MoLon","MoLat","FaLon","FaLat","CuLon","CuLat","Id","Input_FID","Row_Labels","Region_Nam","Field5","Field6","Field7","Field8","Field9","Field10","OBJECTID_1","SHAPE_Leng","Dialect_Re","Shape_Le_1","Region","Sub_Region","SubSub_Reg","OBJECTID_2","OBJECTID","NAME","STATE_NAME","STATE_FIPS","CNTY_FIPS","FIPS","POPULATION","POP_SQMI","POP2010","POP10_SQMI","WHITE","BLACK","AMERI_ES","ASIAN","HAWN_PI","HISPANIC","OTHER","MULT_RACE","MALES","FEMALES","AGE_UNDER5","AGE_5_9","AGE_10_14","AGE_15_19","AGE_20_24","AGE_25_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_84","AGE_85_UP","MED_AGE","MED_AGE_M","MED_AGE_F","HOUSEHOLDS","AVE_HH_SZ","HSEHLD_1_M","HSEHLD_1_F","MARHH_CHD","MARHH_NO_C","MHH_CHILD","FHH_CHILD","FAMILIES","AVE_FAM_SZ","HSE_UNITS","VACANT","OWNER_OCC","RENTER_OCC","NO_FARMS12","AVE_SIZE12","CROP_ACR12","AVE_SALE12","SQMI","Shape__Are","Shape__Len","UACE10","GEOID10","NAME10","NAMELSAD10","LSAD10","MTFCC10","UATYP10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
"465",5466,1,5466,1,5466,13,"37","31-40","Female","graduate","62500","white","Fayetteville","North Carolina","35.05535","-78.87727","37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,3,4,4,4,3,2,3,3,2,3,3,3,3,4,3,5,4,3,3,3,4,3,3,4,4,3,4,4,4,4,3,2,2,4,3,"R_6GoSJ4Ys6E0UYrT Survey 13","R_6GoSJ4Ys6E0UYrT",47,"2","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:32:48","2021-03-22 10:51:46","IP Address","172.72.130.168","1137","1","2021-03-22 10:51:47","EN","I agree.","NA","NA","4","english","Fayetteville","North Carolina","Cumberland","Fayetteville","North Carolina","Cumberland","Fayetteville","North Carolina","37","-78.87727","35.05535","-78.87727","35.05535","-78.87727","35.05535",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Fayetteville","North Carolina","37","51","37051","331428","503.3","319431","485.1","164064","117117","5140","7090","1225","30190","9943","14852","154328","165103","26539","23206","22345","23484","30463","50494","40294","41585","30821","17604","9723","2873","31.2","29.4","33.1","122431","2.53","14916","17540","25833","28326","3477","17122","83227","3.06","135524","13093","68367","54064","336","196","35504","285116","658.55","0.171777323056747","1.83531450585549","29440","29440","Fayetteville, NC","Fayetteville, NC Urbanized Area","75","G3500","U","S","513116223","5411477","35.0526282","-78.9768398"
"466",5467,1,5467,1,5467,13,"37","31-40","Female","graduate","NA","white","Cary","North Carolina","35.78975","-78.78116","16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,4,3,4,3,4,4,4,4,4,4,3,4,4,2,4,3,4,4,4,3,4,4,3,4,4,2,3,1,1,3,5,5,5,5,5,"R_eKwuHGUOlfJlPJT Survey 13","R_eKwuHGUOlfJlPJT",47,"5","3","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-23 19:51:02","2021-03-23 20:01:23","IP Address","99.12.77.50","621","1","2021-03-23 20:01:24","EN","I agree.","NA","NA","1","english","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Cary","North Carolina","37","183","37183","1092636","1274.8","900993","1051.2","597546","186510","4503","48553","387","87922","40928","22566","438792","462201","65495","68093","64118","61816","62344","136926","146108","130947","88597","44391","22804","9354","34.4","33.4","35.3","345645","2.55","38430","52546","90745","83992","7411","27884","227117","3.12","371836","26191","225154","120491","691","111","46261","92122","857.11","0.218812036334549","2.13043638341501","73261","73261","Raleigh, NC","Raleigh, NC Urbanized Area","75","G3500","U","S","1342082197","12601306","35.7656867","-78.6652659"
"467",5468,1,5468,1,5468,13,"28","18-30","Male","bachelor's","75000","white","Cheektowaga","New York","42.90403","-78.73428","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,5,2,1,4,3,5,5,3,1,3,2,4,5,5,3,1,5,2,3,4,5,1,5,1,2,5,5,1,3,1,2,1,2,5,3,4,5,"R_1CqZPouFbjZCiDq Survey 13","R_1CqZPouFbjZCiDq",47,"2","3","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 11:43:09","2021-03-22 11:51:11","IP Address","45.46.160.244","481","1","2021-03-22 11:51:12","EN","I agree.","NA","NA","1","english","Cheektowaga","New York","Erie","Corfu","New York","Genesee","Amherst","New York","5","-78.73428","42.90403","-78.40587","42.96425","-78.78277","43.01889",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Cheektowaga","New York","36","29","36029","928901","887.6","919040","878.2","735244","123931","5908","23789","219","41731","13427","16522","442971","476069","49038","53698","58006","66313","68766","107906","112542","141839","116568","69929","50828","23607","40.4","38.4","42","383164","2.32","54381","72187","64700","96463","8289","33031","230009","2.99","419974","36810","248299","134865","940","152","96445","139333","1046.52","0.29405655332205","2.43352525334135","11350","11350","Buffalo, NY","Buffalo, NY Urbanized Area","75","G3500","U","S","984089312","14339704","42.9249297","-78.8236745"
"468",5469,1,5469,1,5469,13,"35","31-40","Male","bachelor's","87500","white","Raleigh","North Carolina","35.78548","-78.6427","13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,2,"R_RhiSlGScQ1nc3Tz Survey 13","R_RhiSlGScQ1nc3Tz",47,"2","3","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-31 11:39:32","2021-03-31 11:43:33","IP Address","208.203.212.4","240","1","2021-03-31 11:43:35","EN","I agree.","NA","NA","2","english, tamil","NA","NA","NA","Raleigh","North Carolina","Wake","Raleigh","North Carolina","31","NA","NA","-78.6427","35.78548","-78.6427","35.78548",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Raleigh","North Carolina","37","183","37183","1092636","1274.8","900993","1051.2","597546","186510","4503","48553","387","87922","40928","22566","438792","462201","65495","68093","64118","61816","62344","136926","146108","130947","88597","44391","22804","9354","34.4","33.4","35.3","345645","2.55","38430","52546","90745","83992","7411","27884","227117","3.12","371836","26191","225154","120491","691","111","46261","92122","857.11","0.218812036334549","2.13043638341501","73261","73261","Raleigh, NC","Raleigh, NC Urbanized Area","75","G3500","U","S","1342082197","12601306","35.7656867","-78.6652659"
"469",5470,1,5470,1,5470,13,"60","51-60","Female","bachelor's","50000","white","Garner","North Carolina","35.70644","-78.62305","60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,4,2,1,1,4,2,3,5,2,2,5,1,2,1,5,2,1,1,2,2,1,1,2,1,1,2,1,5,1,1,1,5,5,5,5,4,"R_2pLhEZNIsL84rhV Survey 13","R_2pLhEZNIsL84rhV",47,"4","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 12:45:54","2021-03-22 12:56:20","IP Address","199.90.15.3","626","1","2021-03-22 12:56:21","EN","I agree.","NA","NA","1","english","NA","NA","NA","NA","NA","NA","Garner","North Carolina","60","NA","NA","NA","NA","-78.62305","35.70644",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Garner","North Carolina","37","183","37183","1092636","1274.8","900993","1051.2","597546","186510","4503","48553","387","87922","40928","22566","438792","462201","65495","68093","64118","61816","62344","136926","146108","130947","88597","44391","22804","9354","34.4","33.4","35.3","345645","2.55","38430","52546","90745","83992","7411","27884","227117","3.12","371836","26191","225154","120491","691","111","46261","92122","857.11","0.218812036334549","2.13043638341501","73261","73261","Raleigh, NC","Raleigh, NC Urbanized Area","75","G3500","U","S","1342082197","12601306","35.7656867","-78.6652659"
"470",5471,1,5471,1,5471,13,"25","18-30","Female","bachelor's","50000","white","Carolina Shores","North Carolina","33.90139","-78.58074","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,5,2,4,3,4,3,4,2,4,4,3,4,4,3,4,3,3,3,3,4,3,3,2,5,4,4,4,4,3,4,5,3,4,5,2,3,"R_2zM8pGPCWBuXpWJ Survey 13","R_2zM8pGPCWBuXpWJ",47,"2","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:46:33","2021-03-22 10:51:38","IP Address","212.162.151.114","304","1","2021-03-22 10:51:38","EN","I agree.","NA","NA","1","english","NA","NA","NA","NA","NA","NA","Carolina Shores","North Carolina","25","NA","NA","NA","NA","-78.58074","33.90139",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Carolina Shores","North Carolina","37","19","37019","132062","153.3","107431","124.7","89193","12291","761","579","38","5549","2634","1935","52660","54771","5828","5539","5411","5289","4707","11452","12194","14450","19535","15328","5974","1724","47.4","46.1","48.6","46297","2.3","5183","6391","6982","18493","1135","3116","32220","2.7","77482","31185","35719","10578","231","193","22774","199435","861.61","0.211651523397268","2.0238049860336","60895","60895","Myrtle Beach--Socastee, SC--NC","Myrtle Beach--Socastee, SC--NC Urbanized Area","75","G3500","U","S","492862026","10376056","33.7587832","-78.8499076"
"471",5472,1,5472,1,5472,13,"40","31-40","Female","bachelor's","50000","white","Clayton","North Carolina","35.65037","-78.45635","40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,3,2,2,3,2,3,3,2,3,3,3,2,3,2,4,2,4,4,2,3,2,3,4,3,3,3,3,2,4,4,3,3,3,2,3,"R_3EVW2PuylX8D5AT Survey 13","R_3EVW2PuylX8D5AT",47,"2","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-31 12:02:31","2021-03-31 12:08:45","IP Address","65.191.98.171","374","1","2021-03-31 12:08:46","EN","I agree.","NA","NA","1","english","Clayton","North Carolina","Johnston","Clayton","North Carolina","Johnston","Clayton","North Carolina","40","-78.45635","35.65037","-78.45635","35.65037","-78.45635","35.65037",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Clayton","North Carolina","37","101","37101","198647","249.7","168878","212.3","125349","25546","939","1021","51","21814","12653","3319","83150","85728","12845","13544","13233","11399","8460","21614","27659","24287","18578","10592","5003","1664","36.2","35.2","37.2","61909","2.7","5764","7919","17408","17277","1911","5354","45405","3.15","67682","5773","45318","16591","1063","172","129847","251888","795.62","0.206846528688173","1.85080873001287","73261","73261","Raleigh, NC","Raleigh, NC Urbanized Area","75","G3500","U","S","1342082197","12601306","35.7656867","-78.6652659"
"472",5473,1,5473,1,5473,13,"41","41-50","Female","bachelor's","62500","black","Clearfield","Pennsylvania","41.02292","-78.43809","41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,4,4,4,3,4,4,3,3,4,3,3,4,4,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,"R_3MrnRhuVHYzgBVv Survey 13","R_3MrnRhuVHYzgBVv",47,"4","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:44:10","2021-03-22 10:50:12","IP Address","63.75.251.41","362","1","2021-03-22 10:50:13","EN","I agree.","NA","NA","1","english","Clearfield","Pennsylvania","Clearfield","Clearfield","Pennsylvania","Clearfield","Clearfield","Pennsylvania","41","-78.43809","41.02292","-78.43809","41.02292","-78.43809","41.02292",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Clearfield","Pennsylvania","42","33","42033","81843","70.9","81642","70.8","77912","1862","86","389","16","1907","652","725","42126","39516","4053","4301","4768","5054","4564","9291","11280","13150","10923","7346","4768","2144","42.9","41.2","44.9","32288","2.37","3969","4965","6060","10717","938","1968","21721","2.86","38644","6356","24825","7463","497","123","30998","57686","1153.93","0.319875350136799","2.60648326328008","17452","17452","Clearfield, PA","Clearfield, PA Urban Cluster","76","G3500","C","S","14570495","446965","41.0148056","-78.4388003"
"473",5474,1,5474,1,5474,13,"59","51-60","Female","some college","1e+05","white","Altoona","Pennsylvania","40.50719","-78.3989","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,4,5,4,1,4,5,1,5,5,5,1,4,5,1,4,5,1,4,5,1,1,4,5,1,4,5,3,1,1,3,5,5,5,5,5,5,"R_3fJq3E20mEehLxJ Survey 13","R_3fJq3E20mEehLxJ",47,"5","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-23 07:31:32","2021-03-23 07:41:29","IP Address","108.251.211.89","596","1","2021-03-23 07:41:29","EN","I agree.","NA","NA","1","english","Kaiserslautern","NA","NA","Altoona","Pennsylvania","Blair","Lawton","Oklahoma","22","7.76045","49.44208","-78.3989","40.50719","-98.38992","34.60519",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Altoona","Pennsylvania","42","13","42013","126399","239.7","127089","241","122238","2129","143","706","29","1230","297","1547","61708","65381","7227","7383","7438","9237","7451","14115","15489","18804","17418","11026","7850","3651","42","40.2","43.8","52159","2.37","6515","8940","9346","15677","1427","3796","33570","2.91","56276","4117","36653","15506","496","159","55797","216086","527.25","0.147855777120518","1.96355817738904","1792","1792","Altoona, PA","Altoona, PA Urbanized Area","75","G3500","U","S","96881964","164785","40.485263","-78.393865"
"474",5475,1,5475,1,5475,13,"64","61-70","Female","graduate","1e+05","white","Rochester","New York","43.1558","-77.61632","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,2,5,1,5,1,5,1,1,5,5,1,1,4,5,5,5,1,5,5,5,1,5,3,1,5,5,1,1,1,3,1,5,5,5,5,5,"R_3p4jpyR3cvWipPf Survey 13","R_3p4jpyR3cvWipPf",47,"5","3","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 22:54:04","2021-03-22 23:05:58","IP Address","24.176.233.80","713","1","2021-03-22 23:06:00","EN","I agree.","NA","NA","1","english","Batavia","New York","Genesee","New York","New York","NA","Morgan Hill","California","24","-78.18825","42.99836","-74.06016","40.59654","-121.66194","37.12608",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Rochester","New York","36","55","36055","756738","1136.3","744344","1117.7","566535","113171","2136","24281","227","54005","18885","19109","359108","385236","43282","45116","48256","57710","58175","90938","92798","112657","91818","52071","34079","17444","38.3","36.6","40","300422","2.39","39699","51939","54050","75588","6700","29076","184253","3.01","320593","20171","193125","107297","527","203","85728","145433","665.95","0.190985559614074","2.15939036790715","75664","75664","Rochester, NY","Rochester, NY Urbanized Area","75","G3500","U","S","839982298","17329364","43.1376079","-77.5682072"
